Cancer site,Sex,Age,Years,RegionID,Region,5-year RSR (%),SE,Lower 95%CI,Upper 95%CI
Thyroid,Both sexes,60 to 69,2014-18,3540.0,Chatham-Kent,92.2,9.7,35.2,99.4
Thyroid,Both sexes,60 to 69,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3544.0,Middlesex-London,99.9,3.1,0,100
Thyroid,Both sexes,60 to 69,2014-18,3546.0,Niagara Region,77.4,8.4,55.6,89.4
Thyroid,Both sexes,60 to 69,2014-18,3547.0,North Bay Parry Sound,100,0,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3551.0,Ottawa,100,0,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3575.0,Southwestern,86.5,8.3,58.6,96.1
Thyroid,Both sexes,60 to 69,2014-18,3553.0,Peel,97.2,2,88.9,99.3
Thyroid,Both sexes,60 to 69,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3556.0,Porcupine,91.9,8,52.8,98.9
Thyroid,Both sexes,60 to 69,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3560.0,Simcoe Muskoka,97.4,3.2,74.5,99.8
Thyroid,Both sexes,60 to 69,2014-18,3561.0,Sudbury,97.6,5.3,15.2,100
Thyroid,Both sexes,60 to 69,2014-18,3562.0,Thunder Bay District,87.2,8.1,59.6,96.5
Thyroid,Both sexes,60 to 69,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3565.0,Region of Waterloo,100,0,suppressed,suppressed
Thyroid,Both sexes,60 to 69,2014-18,3566.0,Wellington-Dufferin-Guelph,91.8,7.1,60.5,98.5
Thyroid,Both sexes,60 to 69,2014-18,3568.0,Windsor-Essex County,95.5,3.6,79.3,99.1
Thyroid,Both sexes,60 to 69,2014-18,3570.0,York Region,97.4,1.4,92.4,99.2
Thyroid,Both sexes,60 to 69,2014-18,3595.0,Toronto,98.4,1.1,94.1,99.6
Thyroid,Both sexes,60 to 69,2014-18,35.0,All Ontario,97.3,0.6,95.8,98.3
Thyroid,Males,60 to 69,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3530.0,Durham Region,100,0,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3536.0,Halton Region,97.4,7,0.3,100
Thyroid,Males,60 to 69,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3544.0,Middlesex-London,97.3,6.3,5.4,100
Thyroid,Males,60 to 69,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3551.0,Ottawa,100,0,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3553.0,Peel,97,4.4,55.4,99.8
Thyroid,Males,60 to 69,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3560.0,Simcoe Muskoka,92.6,7.6,53.4,99.1
Thyroid,Males,60 to 69,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3565.0,Region of Waterloo,100,0,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,60 to 69,2014-18,3568.0,Windsor-Essex County,97.5,5,25.9,100
Thyroid,Males,60 to 69,2014-18,3570.0,York Region,96.1,4.3,70.2,99.5
Thyroid,Males,60 to 69,2014-18,3595.0,Toronto,94.9,2.9,84.9,98.3
Thyroid,Males,60 to 69,2014-18,35.0,All Ontario,95.1,1.5,91.2,97.3
Thyroid,Females,60 to 69,2014-18,3526.0,Algoma,91.7,7.6,56.4,98.7
Thyroid,Females,60 to 69,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3530.0,Durham Region,99.9,2.1,0,100
Thyroid,Females,60 to 69,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3535.0,Haliburton Kawartha Pine Ridge,100,0,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3536.0,Halton Region,96.1,4.5,67.8,99.6
Thyroid,Females,60 to 69,2014-18,3537.0,Hamilton,95.8,6.2,44.9,99.8
Thyroid,Females,60 to 69,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3544.0,Middlesex-London,100,0,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3546.0,Niagara Region,90,6.9,64.3,97.5
Thyroid,Females,60 to 69,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3551.0,Ottawa,100,0,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3553.0,Peel,96.9,2.3,86.8,99.3
Thyroid,Females,60 to 69,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3560.0,Simcoe Muskoka,99.2,2.5,7,100
Thyroid,Females,60 to 69,2014-18,3561.0,Sudbury,93.2,8.9,36.5,99.5
Thyroid,Females,60 to 69,2014-18,3562.0,Thunder Bay District,94.2,6.7,53.7,99.4
Thyroid,Females,60 to 69,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3565.0,Region of Waterloo,98.4,3.9,14.9,100
Thyroid,Females,60 to 69,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,60 to 69,2014-18,3568.0,Windsor-Essex County,93.6,4.5,76.1,98.4
Thyroid,Females,60 to 69,2014-18,3570.0,York Region,97.4,1.8,90.1,99.3
Thyroid,Females,60 to 69,2014-18,3595.0,Toronto,98.9,1.2,91.3,99.9
Thyroid,Females,60 to 69,2014-18,35.0,All Ontario,98,0.7,96.1,99
Thyroid,Both sexes,70 to 79,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3530.0,Durham Region,93.1,6.1,64.7,98.8
Thyroid,Both sexes,70 to 79,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3536.0,Halton Region,100,0,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3546.0,Niagara Region,99.9,4.5,0,100
Thyroid,Both sexes,70 to 79,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3551.0,Ottawa,87.5,9,54.9,97.1
Thyroid,Both sexes,70 to 79,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3553.0,Peel,91.1,5.5,71.7,97.4
Thyroid,Both sexes,70 to 79,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3560.0,Simcoe Muskoka,88.6,8.6,55.9,97.5
Thyroid,Both sexes,70 to 79,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,70 to 79,2014-18,3568.0,Windsor-Essex County,95,8.1,26.8,99.8
Thyroid,Both sexes,70 to 79,2014-18,3570.0,York Region,99,1.2,90.2,99.9
Thyroid,Both sexes,70 to 79,2014-18,3595.0,Toronto,94.2,2.2,87.9,97.3
Thyroid,Both sexes,70 to 79,2014-18,35.0,All Ontario,94.5,1.5,90.8,96.7
Thyroid,Males,70 to 79,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3530.0,Durham Region,88.4,8,59.6,97.1
Thyroid,Males,70 to 79,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3551.0,Ottawa,89.8,7.3,62.4,97.6
Thyroid,Males,70 to 79,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3553.0,Peel,86,9.6,52.7,96.5
Thyroid,Males,70 to 79,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Thyroid,Males,70 to 79,2014-18,3570.0,York Region,95.7,4.5,70.5,99.4
Thyroid,Males,70 to 79,2014-18,3595.0,Toronto,88.1,5.3,72.3,95.2
Thyroid,Males,70 to 79,2014-18,35.0,All Ontario,88,3.1,80.1,92.9
Thyroid,Females,70 to 79,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3530.0,Durham Region,91.9,7,61,98.6
Thyroid,Females,70 to 79,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3536.0,Halton Region,100,0,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3537.0,Hamilton,100,0,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3553.0,Peel,92.2,6.2,66.1,98.4
Thyroid,Females,70 to 79,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3560.0,Simcoe Muskoka,98.7,8.1,0,100
Thyroid,Females,70 to 79,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Thyroid,Females,70 to 79,2014-18,3568.0,Windsor-Essex County,95.6,8.4,13.3,99.9
Thyroid,Females,70 to 79,2014-18,3570.0,York Region,98.7,3.6,6,100
Thyroid,Females,70 to 79,2014-18,3595.0,Toronto,96.7,2.2,88.4,99.1
Thyroid,Females,70 to 79,2014-18,35.0,All Ontario,97.2,1.5,92.3,99
Thyroid,Both sexes,80 plus,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Thyroid,Both sexes,80 plus,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
